,City,Id,Type,X,Y,Fencing,Lighting,Accessible for disabled,Parking,Status,Competitions,Year of building
1719,גדרה,143F2101272,Football field,180084.0,636213.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
1720,גדרות,198G2301121,Fitness,175499.0,637306.0,No,Yes,Yes,Yes,Normal and active,Not used for official competitions,1985
1721,גדרות,198G1103142,Fitness,176078.0,636821.0,No,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1980
1722,גדרות,198P1302264,Swimming pool,176128.0,636867.0,Yes,Yes,Yes,Yes,Normal and active,National,1978
1723,גדרות,198A1106327,Fitness,176078.0,636821.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2017
1724,גדרות,198B2105978,Combined sports pitch,176044.0,636847.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2009
1725,גדרות,198E1107676,Petanque field,176124.0,636766.0,No,No,No,Yes,Abnormal and inactive,Not used for official competitions,2007
1726,גדרות,198T1103867,Tennis court,176209.0,636922.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2006
1727,גדרות,198G3300481,Fitness,175890.0,636956.0,Yes,Yes,Yes,Yes,Normal and active,National,1970
1728,גדרות,198B1104387,Basketball court,175815.0,637022.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,2002
1729,גדרות,198B2105284,Combined sports pitch,175830.0,636989.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,2015
1730,גדרות,198F2104151,Football field,171700.0,634755.0,Yes,No,No,Yes,Active and in need of renovation,Not used for official competitions,0
1731,גדרות,198B1104376,Basketball court,171644.0,634701.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2012
1732,גדרות,198B1104383,Basketball court,173856.0,637625.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1985
1733,גדרות,198A2107008,Fitness,173856.0,637625.0,Yes,No,No,Yes,Normal and active,Not used for official competitions,2009
1734,גדרות,198B1104545,Basketball court,177157.0,637729.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1985
1735,גדרות,198B1104382,Basketball court,176778.0,636152.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1985
1736,גדרות,198B1104384,Basketball court,175476.0,636270.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1985
1737,גדרות,198A2107110,Fitness,175437.0,636283.0,No,No,No,No,Normal and active,Not used for official competitions,2008
1738,גדרות,198B1104393,Basketball court,175403.0,637838.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1980
1739,ג'וליס,038F3308949,Football field,217258.0,760662.0,Yes,Yes,No,Yes,Active and in need of renovation,National,1993
1740,ג'וליס,038R1208950,Other,217339.0,760944.0,No,No,No,No,Active and in need of renovation,Not used for official competitions,2002
1741,ג'וליס,038G3208951,Fitness,217271.0,760691.0,No,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1995
1742,ג'וליס,038G3100921,Fitness,217270.0,760690.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1995
1743,ג'וליס,038R1106980,Other,217340.0,760940.0,No,No,Yes,Yes,Normal and active,Not used for official competitions,2002
1744,ג'וליס,038F3104243,Football field,217260.0,760660.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1993
1745,ג'וליס,038A1101392,Fitness,217140.0,760600.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2005
1746,ג'וליס,038A1107741,Fitness,217320.0,760620.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2006
1747,ג'וליס,038M1204905,Mini pitch,217308.0,760523.0,Yes,No,No,No,Inactive,Irrelevant,2016
1748,גולן,706F2108632,Football field,274526.0,750289.0,Yes,Yes,No,No,Normal and active,Not used for official competitions,2018
1749,גולן,706G3300279,Fitness,264832.0,744968.0,Yes,Yes,Yes,Yes,Normal and active,National,1987
1750,גולן,706P1102145,Swimming pool,264889.0,744919.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1985
1751,גולן,706T1103920,Tennis court,264874.0,744964.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1985
1752,גולן,706B1104525,Basketball court,264786.0,744989.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2007
1753,גולן,706P1102203,Swimming pool,262482.0,741038.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1990
1754,גולן,706B1104475,Basketball court,272254.0,747941.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1982
1755,גולן,706B1104476,Basketball court,270234.0,788895.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1983
1756,גולן,706B1104489,Basketball court,278762.0,772179.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1990
1757,גולן,706B1104486,Basketball court,123456.0,123456.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1987
1758,גולן,706B1104560,Basketball court,263987.0,744985.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1978
1759,גולן,706P1102187,Swimming pool,260211.0,759380.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1982
1760,גולן,706B1104563,Basketball court,260353.0,759364.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1995
1761,גולן,706B1104589,Basketball court,274594.0,760435.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1985
1762,גולן,706B2104619,Combined sports pitch,265464.0,752940.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1990
1763,גולן,706B1104602,Basketball court,264292.0,755223.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1982
1764,גולן,706B1104650,Basketball court,265254.0,743579.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1982
1765,גולן,706B1104642,Basketball court,273836.0,748621.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1980
1766,גולן,706B1104662,Basketball court,269605.0,796576.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1982
1767,גולן,706B1104708,Basketball court,265531.0,770678.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1989
1768,גולן,706B1104692,Basketball court,275707.0,765030.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1982
1769,גולן,706G1100196,Fitness,263161.0,750767.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1988
1770,גולן,706T1103962,Tennis court,262672.0,750806.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1989
1771,גולן,706B1104713,Basketball court,262644.0,750815.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1978
1772,גולן,706B2104705,Combined sports pitch,275823.0,750141.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1982
1773,גולן,706B1105389,Basketball court,267368.0,780247.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1984
1774,גולן,706G3300457,Fitness,123456.0,123456.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1992
1775,גולן,706P1102200,Swimming pool,274631.0,750107.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1999
1776,גולן,706B1104573,Basketball court,123456.0,123456.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1990
1777,גולן,706M1106145,Mini pitch,274424.0,750319.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2007
1778,גולן,706B2105229,Combined sports pitch,274450.0,750290.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1999
1779,גולן,706A1102989,Fitness,274523.0,750263.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1995
1780,גולן,706P3102127,Swimming pool,271215.0,777172.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1990
1781,גולן,706B1104491,Basketball court,271278.0,777177.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1990
1782,גולן,706T1103898,Tennis court,272203.0,787206.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1999
1783,גולן,706B1104490,Basketball court,272229.0,787209.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1982
1784,גולן,706P1102139,Swimming pool,265876.0,742769.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1990
1785,גולן,706F1104217,Football field,266076.0,742744.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1993
1786,גולן,706P1102163,Swimming pool,267223.0,747396.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1990
1787,גולן,706B1104541,Basketball court,267406.0,747276.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1982
1788,גולן,706P1102217,Swimming pool,261717.0,738426.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1990
1789,גולן,706T1103989,Tennis court,261747.0,738476.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,1991
1790,גולן,706B2105273,Combined sports pitch,269192.0,741537.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1995
1791,גולן,706G3100693,Fitness,272716.0,781887.0,Yes,Yes,Yes,Yes,Normal and active,National,1996
1792,גולן,706P1102236,Swimming pool,272970.0,781957.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1990
1793,גולן,706B2105285,Combined sports pitch,272675.0,781936.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2005
1794,גולן,706B1104663,Basketball court,270880.0,750988.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1986
1795,גולן,706P1102255,Swimming pool,274588.0,777848.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1990
1796,גולן,706G3101029,Fitness,270743.0,751438.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2017
1797,גולן,706M1106205,Mini pitch,781918.0,272933.0,Yes,No,No,Yes,Normal and active,Irrelevant,2015
1798,גוש עציון,239B2105486,Combined sports pitch,220751.0,612672.0,Yes,Yes,No,Yes,Active and in need of renovation,Irrelevant,0
1799,גוש עציון,239B2108390,Combined sports pitch,213228.0,620447.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,2016
1800,גוש עציון,239B2108391,Combined sports pitch,218509.0,610939.0,Yes,Yes,No,No,Normal and active,Irrelevant,2008
1801,גוש עציון,239K1108393,Synthetic grass court,223029.0,616801.0,Yes,Yes,Yes,Yes,Normal and active,Irrelevant,2019
1802,גוש עציון,239G4106646,Fitness,211470.0,618450.0,Yes,Yes,No,Yes,Normal and active,National,1984
1803,גוש עציון,239P1106644,Swimming pool,211400.0,618460.0,Yes,Yes,Yes,Yes,Normal and active,National,1984
1804,גוש עציון,239A1106638,Fitness,211430.0,618450.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1990
1805,גוש עציון,239B1104390,Basketball court,211828.0,618212.0,Yes,No,Yes,Yes,Normal and active,Not used for official competitions,1977
1806,גוש עציון,239B2101779,Combined sports pitch,211394.0,618540.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,2002
1807,גוש עציון,239B2105533,Combined sports pitch,211834.0,618120.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1977
1808,גוש עציון,239F2101777,Football field,211587.0,618474.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,2002
1809,גוש עציון,239B2101778,Combined sports pitch,211490.0,618440.0,Yes,Yes,No,Yes,Normal and active,Not used for official competitions,2002
1810,גוש עציון,239B1104386,Basketball court,213297.0,618807.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1989
1811,גוש עציון,239B1104567,Basketball court,210049.0,618201.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2006
1812,גוש עציון,239B1104389,Basketball court,216068.0,625607.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1980
1813,גוש עציון,239G3100778,Fitness,211168.0,617712.0,Yes,Yes,No,Yes,Active and in need of renovation,Not used for official competitions,1977
1814,גוש עציון,239B1104554,Basketball court,209722.0,612884.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1988
1815,גוש עציון,239B2105487,Combined sports pitch,217880.0,610313.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1988
1816,גוש עציון,239B2105488,Combined sports pitch,221901.0,611640.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1999
1817,גוש עציון,239B2105489,Combined sports pitch,213661.0,620350.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1989
1818,גוש עציון,239B2105490,Combined sports pitch,223029.0,616801.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1985
1819,גוש עציון,239B2105491,Combined sports pitch,213714.0,616532.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1990
1820,גוש עציון,239G3100776,Fitness,211800.0,619500.0,Yes,Yes,Yes,Yes,Active and in need of renovation,Not used for official competitions,1975
1821,גוש עציון,239P1102313,Swimming pool,229500.0,629142.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2006
1822,גוש עציון,239B2105492,Combined sports pitch,228700.0,628230.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1998
1823,גוש עציון,239B2105493,Combined sports pitch,223250.0,618484.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2008
1824,גוש עציון,239B2105495,Combined sports pitch,221600.0,616750.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,1994
1825,גוש עציון,239P1102299,Swimming pool,221650.0,616750.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,2003
1826,גוש עציון,239T1103908,Tennis court,221533.0,617551.0,Yes,Yes,Yes,Yes,Normal and active,Irrelevant,0
1827,גוש עציון,239T1203948,Tennis court,229312.0,629270.0,Yes,Yes,Yes,Yes,Normal and active,Not used for official competitions,0
1828,גוש עציון,239T1203932,Tennis court,212257.0,617657.0,Yes,Yes,No,Yes,Active and in need of renovation,Irrelevant,0
1829,גוש עציון,239B2106531,Combined sports pitch,211484.0,618441.0,Yes,Yes,Yes,Yes,Normal and active,Irrelevant,0
1830,גוש עציון,239B2103317,Combined sports pitch,213818.0,618637.0,Yes,Yes,No,Yes,Normal and active,Local and regional,0
1831,גוש עציון,239G1100949,Fitness,211419.0,618504.0,No,Yes,Yes,Yes,Normal and active,Irrelevant,0
1832,גוש עציון,239B2104911,Combined sports pitch,209767.0,620758.0,Yes,Yes,No,Yes,Normal and active,Irrelevant,0
1833,גוש עציון,239B2105057,Combined sports pitch,223990.0,617933.0,Yes,Yes,No,Yes,Active and in need of renovation,Irrelevant,0
1834,גוש עציון,239B2105041,Combined sports pitch,218509.0,610939.0,Yes,Yes,No,Yes,Active and in need of renovation,Irrelevant,0
1835,גוש עציון,239B3104437,Other,211841.0,619349.0,Yes,No,No,No,Active and in need of renovation,Irrelevant,0
1836,גוש עציון,239B2105192,Combined sports pitch,211230.0,618494.0,Yes,Yes,Yes,Yes,Normal and active,Irrelevant,0
1837,גוש עציון,239B3104508,Other,209616.0,618390.0,Yes,No,No,Yes,Active and in need of renovation,Irrelevant,0
1838,גוש עציון,239B3104509,Other,209721.0,618423.0,Yes,No,No,Yes,Active and in need of renovation,Irrelevant,0
1839,גוש עציון,239B3104464,Other,211261.0,618264.0,Yes,Yes,No,Yes,Normal and active,Irrelevant,0
1840,גוש עציון,239B2105126,Combined sports pitch,213344.0,620320.0,Yes,No,Yes,No,Normal and active,Not used for official competitions,2017
1841,גזר,192K1108920,Synthetic grass court,192185.0,644130.0,Yes,Yes,Yes,Yes,Normal and active,Irrelevant,2019
1842,גזר,192K1108921,Synthetic grass court,189117.0,640815.0,No,No,No,No,Normal and active,Not used for official competitions,2019
1843,גזר,192K1108922,Synthetic grass court,198748.0,641858.0,No,No,No,No,Normal and active,Not used for official competitions,2019
1844,גזר,192G3100861,Fitness,192180.0,644010.0,Yes,Yes,Yes,Yes,Normal and active,National,1999
